nombre_ciudad,densidad,ratio_energetico,ratio_cobertura_servicios,contaminacion,contaminacion_acumulada,estabilidad_media,tendencia_estabilidad,tendencia_contaminacion,bienestar,score_viabilidad,ciclos_ejecutados,colapso_detectado,saturacion_detectada,objetivo
Ciudad_1132_optima,0.317,1.0639,0.9591,0.2052,1.1678,0.8075,0.104,0.0135,0.8527,85.91,5,false,false,OPTIMO
Ciudad_0410_saturada_o_inestable,0.7078,0.687,0.8248,0.4992,5.8017,0.4896,-0.0401,0.0619,0.5947,56.82,11,false,true,INESTABLE
Ciudad_0470_saturada_o_inestable,0.6864,0.646,0.758,0.8055,7.4227,0.5474,-0.1167,0.2021,0.5247,51.45,8,false,false,INESTABLE
Ciudad_0912_optima,0.4396,1.3087,1.1826,0.052,0.6902,0.833,0.0719,0.0094,0.9591,87.09,13,false,false,OPTIMO
Ciudad_0402_saturada_o_inestable,0.7906,0.7586,0.5033,0.5106,7.3087,0.4806,-0.0658,0.2026,0.5048,50.17,12,false,true,INESTABLE
Ciudad_1103_optima,0.4374,1.3331,1.1789,0.1879,0.9995,0.8924,0.0316,0.0171,0.9202,86.28,5,false,false,OPTIMO
Ciudad_0653_funcional_estable,0.4098,0.9341,0.954,0.4197,6.0869,0.7525,-0.008,0.0342,0.7836,70.84,14,false,false,FUNCIONAL
Ciudad_0858_funcional_estable,0.5418,1.0678,1.0368,0.5117,6.198,0.652,0.0255,-0.0116,0.7782,74.53,12,false,false,FUNCIONAL
Ciudad_0657_funcional_estable,0.4148,0.8689,1.0539,0.3884,4.674,0.6255,0.0257,0.0253,0.7649,75.11,11,false,false,FUNCIONAL
Ciudad_0691_funcional_estable,0.5702,1.047,0.8553,0.4158,1.5874,0.5671,-0.045,0.0447,0.644,70.81,4,false,false,FUNCIONAL
Ciudad_1056_optima,0.4895,1.0916,1.0608,0.1886,2.1997,0.9226,0.1082,-0.0609,0.9157,85.84,11,false,false,OPTIMO
Ciudad_0872_funcional_estable,0.5508,0.9777,0.9828,0.5178,2.6961,0.6005,0.0557,0.0547,0.6631,72.33,5,false,false,FUNCIONAL
Ciudad_0628_funcional_estable,0.3585,0.997,0.9355,0.5085,5.1172,0.7208,0.0062,-0.0166,0.7431,76,10,false,false,FUNCIONAL
Ciudad_0747_funcional_estable,0.5357,0.9492,0.8729,0.5003,3.8674,0.7487,0.0113,0.0936,0.7051,72.94,7,false,false,FUNCIONAL
Ciudad_0099_colapso_o_critica,0.8444,0.2192,0.5066,0.8863,15.2455,0.2944,-0.174,0.367,0.3149,26.32,14,true,true,CRITICO
Ciudad_1058_optima,0.4645,1.2669,1.0294,0.3226,4.8091,0.8052,0.0116,0.0145,0.8472,81.98,14,false,false,OPTIMO
Ciudad_0969_optima,0.2223,1.106,1.2255,0.0899,0.6111,0.8012,0.0471,0.0399,0.9468,90.23,6,false,false,OPTIMO
Ciudad_0865_funcional_estable,0.6357,0.9087,0.8604,0.4815,2.9455,0.6453,0.0303,-0.0029,0.7051,67.9,6,false,true,FUNCIONAL
Ciudad_0262_colapso_o_critica,0.8872,0.541,0.5044,0.9502,14.681,0.1079,-0.119,0.1657,0.2129,28.77,14,true,true,CRITICO
Ciudad_0713_funcional_estable,0.448,1.1001,0.9743,0.3656,4.0485,0.5764,0.0205,0.0031,0.729,72.25,11,false,false,FUNCIONAL
Ciudad_1023_optima,0.2842,1.113,0.9596,0.0914,0.8669,0.7348,0.0371,0.0176,0.8814,86.83,7,false,false,OPTIMO
Ciudad_0137_colapso_o_critica,0.7421,0.5969,0.4264,0.7669,4.3982,0.1537,-0.0966,0.1703,0.2548,35.18,5,true,true,CRITICO
Ciudad_1019_optima,0.153,1.1176,1.1917,0.1345,1.7034,0.9266,0.0928,0.0047,0.978,93.45,11,false,false,OPTIMO
Ciudad_0371_saturada_o_inestable,0.8485,0.7917,0.7242,0.6186,8.6989,0.4829,-0.0781,0.1882,0.5111,52.68,12,false,true,INESTABLE
Ciudad_0656_funcional_estable,0.5789,0.9782,0.9545,0.4875,5.421,0.7892,0.0476,0.0901,0.7647,75.44,10,false,false,FUNCIONAL
Ciudad_1071_optima,0.2487,1.1909,0.9172,0.2496,2.2105,0.9202,0.0264,0.0338,0.9136,88.03,8,false,false,OPTIMO
Ciudad_0859_funcional_estable,0.4809,0.8215,0.9218,0.3074,1.5733,0.7429,0.0391,0.014,0.7904,74.6,5,false,false,FUNCIONAL
Ciudad_0541_saturada_o_inestable,0.8598,0.7087,0.7958,0.6865,9.8939,0.6116,-0.1786,0.1343,0.6366,53.37,13,false,true,INESTABLE
Ciudad_0098_colapso_o_critica,0.8473,0.3361,0.6415,0.7981,4.9367,0.3489,-0.1814,0.374,0.4271,34.29,5,false,true,CRITICO
Ciudad_0236_colapso_o_critica,0.9082,0.1949,0.63,0.7456,10.1199,0.121,-0.0861,0.2821,0.3482,25.54,11,true,true,CRITICO
Ciudad_0619_funcional_estable,0.4579,0.8197,0.8272,0.3807,2.3236,0.7059,0.0201,0.0994,0.7362,71.29,5,false,true,FUNCIONAL
Ciudad_0077_colapso_o_critica,0.9343,0.6026,0.4425,0.745,11.9807,0.4259,-0.3439,0.311,0.3539,37.57,13,true,true,CRITICO
Ciudad_0187_colapso_o_critica,0.9797,0.4877,0.6661,0.903,14.2906,0.0808,-0.2182,0.2183,0.2562,28.99,14,false,true,CRITICO
Ciudad_0092_colapso_o_critica,0.7198,0.4214,0.4362,0.8138,8.4264,0.1276,-0.3248,0.2268,0.2568,30.21,9,false,true,CRITICO
Ciudad_1011_optima,0.379,1.325,1.2094,0.3254,1.4444,0.9308,0.0895,0.0268,0.98,86.15,4,false,false,OPTIMO
Ciudad_0860_funcional_estable,0.4824,1.0919,0.8299,0.406,3.4164,0.6779,0.0571,0.0652,0.7052,74.42,8,false,false,FUNCIONAL
Ciudad_0985_optima,0.1516,1.4026,1.0886,0.17,0.9803,0.8432,-0.0036,0.0159,0.9304,91.28,5,false,false,OPTIMO
Ciudad_0738_funcional_estable,0.5395,0.8452,0.8182,0.3477,5.1881,0.6347,-0.0341,0.0362,0.675,69.18,14,false,false,FUNCIONAL
Ciudad_0429_saturada_o_inestable,0.7612,0.6246,0.8763,0.4631,5.993,0.5889,-0.1158,0.1645,0.6619,57.75,11,false,true,INESTABLE
Ciudad_0115_colapso_o_critica,0.8885,0.269,0.6099,0.8548,12.1247,0.1719,-0.1104,0.2871,0.329,26.77,12,true,true,CRITICO
Ciudad_1017_optima,0.3952,1.3344,1.2078,0.2408,1.9291,0.8852,0.1048,-0.0591,0.9516,86.19,8,false,false,OPTIMO
Ciudad_0350_saturada_o_inestable,0.6657,0.7954,0.8551,0.6592,6.2297,0.4283,-0.0608,0.0543,0.5265,57.35,9,false,false,INESTABLE
Ciudad_0509_saturada_o_inestable,0.7174,0.5896,0.7565,0.7605,3.2439,0.5375,-0.132,0.1143,0.5296,49.86,4,false,false,INESTABLE
Ciudad_0848_funcional_estable,0.5348,0.9218,0.8611,0.4487,2.8368,0.59,-0.0286,0.071,0.7161,69.64,6,false,true,FUNCIONAL
Ciudad_0756_funcional_estable,0.4587,0.8514,0.7732,0.4052,3.7409,0.6807,-0.0011,0.0218,0.6771,70.11,9,false,false,FUNCIONAL
Ciudad_0102_colapso_o_critica,0.8263,0.5518,0.2984,0.8883,5.0871,0.4068,-0.151,0.2267,0.2934,33.05,5,true,true,CRITICO
Ciudad_0690_funcional_estable,0.508,0.8859,0.8259,0.5575,6.3555,0.6559,0.0135,0.0574,0.6144,68.26,11,false,false,FUNCIONAL
Ciudad_0727_funcional_estable,0.4611,1.005,0.8038,0.366,4.4809,0.6764,-0.0025,0.0994,0.7008,74.89,11,false,false,FUNCIONAL
Ciudad_1001_optima,0.2854,1.3263,1.1784,0.2919,1.8536,0.8325,0.0452,0.0322,0.8544,86.56,6,false,false,OPTIMO
Ciudad_0853_funcional_estable,0.6511,1.0701,0.901,0.3647,4.3825,0.7413,0.0466,0.09,0.7201,74.35,11,false,false,FUNCIONAL
Ciudad_1166_optima,0.4219,1.2801,1.0981,0.1167,0.9189,0.7587,0.1074,-0.0063,0.9,84.99,10,false,false,OPTIMO
Ciudad_0806_funcional_estable,0.5491,0.8381,0.9666,0.3933,4.7905,0.7283,-0.013,-0.0097,0.8032,72.97,12,false,false,FUNCIONAL
Ciudad_0372_saturada_o_inestable,0.6385,0.7115,0.7162,0.4947,3.1532,0.5392,-0.1431,0.1845,0.5761,57.7,5,false,false,INESTABLE
Ciudad_1095_optima,0.3666,1.4516,1.1073,0.1414,1.7087,0.8992,-0.0068,0.0252,0.9354,88.53,11,false,false,OPTIMO
Ciudad_0705_funcional_estable,0.4484,0.9533,0.8943,0.4333,5.1237,0.5719,-0.0543,0.0394,0.6744,72.69,11,false,false,FUNCIONAL
Ciudad_0943_optima,0.1508,0.9985,0.9854,0.1024,1.2441,0.7479,0.0775,0.0154,0.8822,90.07,9,false,false,OPTIMO
Ciudad_0931_optima,0.2615,0.9811,1.0972,0.2113,2.8981,0.8245,0.0408,-0.0614,0.9121,87.62,14,false,false,OPTIMO
Ciudad_0832_funcional_estable,0.5463,1.0576,0.9404,0.3315,2.3577,0.7324,-0.0072,0.0584,0.7797,71.33,6,false,false,FUNCIONAL
Ciudad_0634_funcional_estable,0.5705,0.9112,0.8169,0.3886,1.7834,0.5962,0.0081,0.0211,0.6747,68.8,4,false,false,FUNCIONAL
Ciudad_0617_funcional_estable,0.4125,0.8373,0.848,0.4339,1.9858,0.5905,-0.0328,-0.013,0.6537,69.94,5,false,false,FUNCIONAL
Ciudad_0680_funcional_estable,0.6168,0.9756,0.9342,0.4048,2.1076,0.6322,0.0003,0.0041,0.7009,72.31,5,false,false,FUNCIONAL
Ciudad_0441_saturada_o_inestable,0.7658,0.6672,0.6086,0.4707,5.2899,0.4044,-0.1271,0.1103,0.5037,49.56,10,false,true,INESTABLE
Ciudad_0425_saturada_o_inestable,0.6273,0.6652,0.8809,0.5669,6.7767,0.4077,-0.0473,0.1618,0.5591,56.35,10,false,false,INESTABLE
Ciudad_0073_colapso_o_critica,0.9736,0.5218,0.3482,0.9478,7.3694,0.2067,-0.1274,0.1841,0.2143,25.45,7,false,true,CRITICO
Ciudad_0898_funcional_estable,0.6711,0.876,0.8073,0.3932,5.5784,0.7639,-0.0386,-0.0087,0.7859,69.0,14,false,true,FUNCIONAL
Ciudad_0050_colapso_o_critica,0.7468,0.6001,0.6059,0.9476,10.732,0.1091,-0.2315,0.4472,0.2325,35.15,9,true,true,CRITICO
Ciudad_0250_colapso_o_critica,0.8469,0.2319,0.7467,0.7183,8.1281,0.1103,-0.2107,0.3261,0.3339,30.23,9,true,true,CRITICO
Ciudad_0477_saturada_o_inestable,0.854,0.6488,0.8771,0.6318,6.0583,0.5634,-0.1281,0.0659,0.6149,53.47,9,false,true,INESTABLE
Ciudad_0041_colapso_o_critica,0.8131,0.194,0.5342,0.7072,6.9368,0.2097,-0.23,0.1502,0.3171,27.86,9,true,true,CRITICO
Ciudad_0535_saturada_o_inestable,0.7065,0.8542,0.7364,0.7214,9.94,0.5206,-0.0339,0.1992,0.5108,56.54,12,false,true,INESTABLE
Ciudad_0719_funcional_estable,0.5892,0.7637,0.8351,0.3671,3.7541,0.5721,0.0097,0.0839,0.6922,64.95,9,false,false,FUNCIONAL
Ciudad_0301_saturada_o_inestable,0.7805,0.8356,0.7262,0.4812,4.9842,0.5843,-0.0608,0.0697,0.6079,57.96,9,false,true,INESTABLE
Ciudad_0871_funcional_estable,0.5524,0.9561,0.9835,0.4203,4.7465,0.6997,0.0276,0.0307,0.7495,75.21,11,false,false,FUNCIONAL
Ciudad_0103_colapso_o_critica,0.8897,0.4544,0.5904,0.809,3.8806,0.4296,-0.2982,0.3427,0.4219,36.83,4,true,true,CRITICO
Ciudad_0447_saturada_o_inestable,0.6079,0.854,0.7067,0.5078,4.6043,0.4998,-0.1516,0.147,0.5467,57.85,8,false,false,INESTABLE
Ciudad_0923_optima,0.1499,1.3408,1.1843,0.1736,2.409,0.7425,0.0795,-0.024,0.8982,89.25,14,false,false,OPTIMO
Ciudad_1114_optima,0.3213,1.1342,0.9515,0.2568,3.2852,0.8544,0.1189,-0.0612,0.8854,85.84,13,false,false,OPTIMO
Ciudad_0296_colapso_o_critica,0.9699,0.3997,0.4634,0.8081,6.3762,0.4254,-0.2996,0.44,0.3512,31.25,6,true,true,CRITICO
Ciudad_0977_optima,0.3175,1.2515,1.1479,0.2329,0.6881,0.8292,-0.0163,-0.01,0.8825,86.74,4,false,false,OPTIMO
Ciudad_0623_funcional_estable,0.5822,1.0863,0.9459,0.4087,4.0399,0.6119,-0.0578,-0.0123,0.7233,73.38,10,false,false,FUNCIONAL
Ciudad_0224_colapso_o_critica,0.9021,0.2161,0.4914,0.8132,4.4803,0.2144,-0.1275,0.2552,0.3147,24.28,5,true,true,CRITICO
Ciudad_0870_funcional_estable,0.5383,0.8755,0.8194,0.5451,6.33,0.5838,0.0072,0.0447,0.5763,66.01,11,false,false,FUNCIONAL
Ciudad_0376_saturada_o_inestable,0.709,0.8739,0.7664,0.4429,4.9302,0.3821,-0.1317,0.1682,0.5061,54.61,9,false,false,INESTABLE
Ciudad_0981_optima,0.4206,1.4112,0.9941,0.2076,1.8078,0.7204,0.0479,-0.0628,0.8294,82.76,9,false,false,OPTIMO
Ciudad_0731_funcional_estable,0.4605,0.7508,0.9111,0.3506,1.4362,0.7456,0.0441,0.0096,0.8062,72.43,4,false,false,FUNCIONAL
Ciudad_0249_colapso_o_critica,0.846,0.4346,0.5421,0.9587,13.8808,0.2475,-0.19,0.3218,0.2575,30.36,12,true,true,CRITICO
Ciudad_0708_funcional_estable,0.4925,0.7652,0.911,0.5277,8.1308,0.7469,-0.0284,0.0736,0.7281,69.52,14,false,false,FUNCIONAL
Ciudad_0521_saturada_o_inestable,0.6684,0.6496,0.6475,0.4986,2.3781,0.527,-0.1738,0.1905,0.564,53.88,4,false,true,INESTABLE
Ciudad_0053_colapso_o_critica,0.9664,0.2009,0.2572,0.7426,9.989,0.1636,-0.2325,0.3476,0.219,17.97,11,true,true,CRITICO
Ciudad_1137_optima,0.2987,1.1058,1.1988,0.1405,1.4087,0.7638,0.031,-0.0147,0.8979,87.19,11,false,false,OPTIMO
Ciudad_0114_colapso_o_critica,0.8476,0.3176,0.2374,0.7777,7.5338,0.199,-0.3148,0.1539,0.2016,23.05,9,false,false,CRITICO
Ciudad_0733_funcional_estable,0.5462,1.0027,0.9993,0.3245,1.2961,0.7468,-0.0085,0.0348,0.7357,68.41,4,false,false,FUNCIONAL
Ciudad_0562_saturada_o_inestable,0.8331,0.614,0.7046,0.7266,6.2901,0.5745,-0.1468,0.1115,0.5479,48.37,8,false,true,INESTABLE
Ciudad_1118_optima,0.1862,1.4372,1.0812,0.2674,1.883,0.8822,0.0206,-0.0248,0.9022,89.91,7,false,false,OPTIMO
Ciudad_0992_optima,0.1439,1.2737,1.1124,0.2818,2.6443,0.8351,0.05,-0.0666,0.8745,89.6,9,false,false,OPTIMO
Ciudad_0380_saturada_o_inestable,0.8338,0.617,0.8161,0.6204,8.0011,0.5738,-0.1788,0.2142,0.5728,52.24,11,false,true,INESTABLE
Ciudad_0002_colapso_o_critica,0.7919,0.3727,0.7502,0.7118,3.0924,0.1158,-0.143,0.1466,0.3546,35.12,4,false,true,CRITICO
Ciudad_0935_optima,0.4024,1.4029,1.2378,0.1391,1.5096,0.932,0.0784,-0.0425,0.976,88.5,10,false,false,OPTIMO
Ciudad_0080_colapso_o_critica,0.7722,0.3353,0.6497,0.8485,7.0875,0.1767,-0.3294,0.2878,0.3057,31.74,7,false,true,CRITICO
Ciudad_0232_colapso_o_critica,0.9805,0.5395,0.4419,0.9759,6.821,0.1697,-0.0873,0.2696,0.2346,26.47,6,true,true,CRITICO
Ciudad_0750_funcional_estable,0.6474,0.983,0.9031,0.4316,2.8864,0.7201,0.0208,-0.0006,0.7393,72.62,7,false,true,FUNCIONAL
Ciudad_0208_colapso_o_critica,0.8728,0.5601,0.4382,0.8705,9.0853,0.3586,-0.2554,0.2514,0.3047,34.42,9,true,true,CRITICO
Ciudad_1043_optima,0.2055,1.3314,0.9343,0.2493,1.9169,0.7671,-0.0131,-0.0177,0.7901,86.18,8,false,false,OPTIMO
Ciudad_0907_optima,0.2287,1.2944,1.2311,0.1482,0.4117,0.7774,0.0454,0.0107,0.9547,88.75,4,false,false,OPTIMO
Ciudad_1154_optima,0.1432,1.1482,1.1914,0.1877,1.9473,0.8014,0.0743,-0.0248,0.969,90.35,11,false,false,OPTIMO
Ciudad_0593_saturada_o_inestable,0.6314,0.6568,0.6093,0.4648,6.3468,0.6021,-0.1684,0.1838,0.6182,56.05,11,false,true,INESTABLE
Ciudad_0594_saturada_o_inestable,0.6832,0.8349,0.8938,0.6456,8.9891,0.5462,-0.006,0.0723,0.5703,56.62,13,false,false,INESTABLE
Ciudad_0082_colapso_o_critica,0.8032,0.2732,0.3705,0.8668,10.2884,0.1138,-0.2786,0.3011,0.173,22.45,10,true,true,CRITICO
Ciudad_0692_funcional_estable,0.3702,0.9443,0.9167,0.581,5.6456,0.6917,-0.0408,-0.0184,0.7101,74.66,10,false,false,FUNCIONAL
Ciudad_0112_colapso_o_critica,0.8172,0.2806,0.3763,0.8349,11.7727,0.2037,-0.1478,0.41,0.2695,24.75,11,true,true,CRITICO
Ciudad_1146_optima,0.2774,1.1785,1.1897,0.3012,1.5632,0.8955,0.0131,-0.0556,0.935,87.84,5,false,false,OPTIMO
Ciudad_0817_funcional_estable,0.5899,0.8604,0.8556,0.4954,4.8506,0.6168,0.0143,-0.0113,0.6057,66.73,10,false,false,FUNCIONAL
Ciudad_0391_saturada_o_inestable,0.7371,0.5277,0.7843,0.6573,8.8471,0.4381,-0.0417,0.1323,0.4953,48.04,12,false,false,INESTABLE
Ciudad_0491_saturada_o_inestable,0.7348,0.5891,0.6084,0.7389,4.6961,0.4732,-0.1233,0.1141,0.4693,45.58,6,false,false,INESTABLE
Ciudad_1165_optima,0.2537,1.3706,1.2046,0.3133,4.1967,0.8161,0.0855,0.0205,0.9233,86.55,13,false,false,OPTIMO
Ciudad_0087_colapso_o_critica,0.8153,0.3211,0.2871,0.9678,10.916,0.3886,-0.3429,0.2245,0.2994,25.72,10,false,true,CRITICO
Ciudad_0287_colapso_o_critica,0.797,0.5812,0.2787,0.9485,12.4285,0.1597,-0.2691,0.3235,0.1744,28.13,11,true,true,CRITICO
Ciudad_0582_saturada_o_inestable,0.859,0.6652,0.7136,0.6363,4.9832,0.6243,-0.0691,0.1548,0.6019,51.66,7,false,true,INESTABLE
Ciudad_0246_colapso_o_critica,0.8916,0.178,0.6439,0.7353,3.8163,0.098,-0.1681,0.4247,0.3062,25.43,4,true,true,CRITICO
Ciudad_0771_funcional_estable,0.5405,1.0762,0.8565,0.5292,4.9998,0.6709,0.0045,0.0965,0.669,71.8,9,false,true,FUNCIONAL
Ciudad_0800_funcional_estable,0.5334,0.9624,0.8942,0.4679,4.6404,0.7112,0.0577,-0.0197,0.7752,73.48,10,false,false,FUNCIONAL
Ciudad_0351_saturada_o_inestable,0.8367,0.8005,0.764,0.6518,5.6172,0.4601,-0.0722,0.152,0.538,52.98,8,false,true,INESTABLE
Ciudad_0056_colapso_o_critica,0.9583,0.3485,0.4224,0.8688,15.3592,0.1934,-0.1933,0.3962,0.2394,23.83,14,true,true,CRITICO
Ciudad_0244_colapso_o_critica,0.9405,0.5227,0.4849,0.7906,3.7547,0.3982,-0.2763,0.292,0.3975,35.06,4,true,true,CRITICO
Ciudad_1079_optima,0.2629,1.0317,1.252,0.0685,0.426,0.8574,0.0153,-0.0468,0.9826,90.86,7,false,false,OPTIMO
Ciudad_0096_colapso_o_critica,0.9689,0.4001,0.4147,0.9585,12.8858,0.36,-0.1643,0.2149,0.291,26.74,12,true,true,CRITICO
Ciudad_0010_colapso_o_critica,0.9897,0.3897,0.6246,1.0,5.7763,0.0568,-0.2995,0.2116,0.2484,23.57,5,true,true,CRITICO
Ciudad_0416_saturada_o_inestable,0.62,0.7997,0.74,0.7023,3.1789,0.3822,-0.1273,0.1724,0.4729,54.5,4,false,false,INESTABLE
Ciudad_0612_funcional_estable,0.487,0.9952,0.9353,0.4649,4.1845,0.6955,-0.0162,0.0225,0.7121,75.78,9,false,true,FUNCIONAL
Ciudad_0280_colapso_o_critica,0.8989,0.3542,0.6452,0.6721,3.6247,0.3538,-0.2623,0.3424,0.409,35.77,4,true,true,CRITICO
Ciudad_0609_funcional_estable,0.4496,0.8374,0.8377,0.3608,4.9755,0.7412,0.0208,0.0922,0.7751,73.11,12,false,false,FUNCIONAL
Ciudad_0783_funcional_estable,0.5068,0.803,1.0094,0.5173,5.623,0.5567,-0.0529,0.0678,0.6777,68.31,10,false,false,FUNCIONAL
Ciudad_0007_colapso_o_critica,0.8377,0.4855,0.7631,0.9713,11.4924,0.2283,-0.1647,0.3505,0.3356,35.64,10,true,true,CRITICO
Ciudad_0603_funcional_estable,0.4457,1.0334,0.8007,0.292,2.4145,0.6506,-0.0345,0.0181,0.7133,75.73,8,false,false,FUNCIONAL
Ciudad_0342_saturada_o_inestable,0.7543,0.7189,0.834,0.6898,5.2215,0.6283,0.0034,0.0631,0.5899,56.79,7,false,false,INESTABLE
Ciudad_0709_funcional_estable,0.5757,1.0478,0.9531,0.2668,3.0757,0.7069,0.0582,0.0088,0.7825,74.65,12,false,false,FUNCIONAL
Ciudad_0014_colapso_o_critica,0.8783,0.2676,0.5609,0.8345,13.9647,0.4249,-0.2975,0.436,0.4147,31.32,13,true,true,CRITICO
Ciudad_0258_colapso_o_critica,0.95,0.507,0.4151,0.7287,4.9125,0.3419,-0.1545,0.2132,0.3511,32.89,6,false,true,CRITICO
Ciudad_0191_colapso_o_critica,0.8987,0.3858,0.4211,0.7124,11.3242,0.3966,-0.1269,0.4266,0.4341,32.34,12,true,true,CRITICO
Ciudad_1061_optima,0.1448,1.0081,1.2433,0.3116,2.6097,0.7748,0.001,-0.0461,0.8927,87.93,8,false,false,OPTIMO
Ciudad_0450_saturada_o_inestable,0.8004,0.7632,0.6856,0.5799,6.7256,0.5611,-0.0634,0.1734,0.5818,54.31,10,false,true,INESTABLE
Ciudad_0549_saturada_o_inestable,0.6272,0.8008,0.6923,0.5515,9.1591,0.5523,-0.0468,0.1598,0.5162,57.99,14,false,true,INESTABLE
Ciudad_0493_saturada_o_inestable,0.7741,0.6753,0.5991,0.7763,11.2362,0.4797,-0.0668,0.0664,0.4586,46.33,14,false,false,INESTABLE
Ciudad_0663_funcional_estable,0.5953,0.7781,0.81,0.3285,4.1223,0.5757,0.0325,0.057,0.6093,65.33,12,false,false,FUNCIONAL
Ciudad_0464_saturada_o_inestable,0.584,0.8486,0.6862,0.4815,7.6042,0.4538,-0.0267,0.1896,0.4986,53.37,13,false,true,INESTABLE
Ciudad_0297_colapso_o_critica,0.7716,0.5217,0.6423,0.8194,3.5997,0.4273,-0.1452,0.1409,0.3951,37.32,4,true,true,CRITICO
Ciudad_0547_saturada_o_inestable,0.648,0.578,0.609,0.645,6.9798,0.4099,-0.0822,0.1126,0.4668,47.19,10,false,false,INESTABLE
Ciudad_1148_optima,0.1991,1.1824,0.9132,0.1132,1.1431,0.9475,0.0169,-0.0594,0.9279,91.53,11,false,false,OPTIMO
Ciudad_0188_colapso_o_critica,0.7633,0.5538,0.5253,0.8682,11.6289,0.3258,-0.2394,0.1954,0.3081,37.58,12,true,true,CRITICO
Ciudad_0034_colapso_o_critica,0.9784,0.4539,0.3144,0.8094,4.6668,0.1091,-0.1761,0.1708,0.1775,23.11,5,false,true,CRITICO
Ciudad_0536_saturada_o_inestable,0.7154,0.551,0.8314,0.7226,9.0978,0.4939,-0.1393,0.1915,0.5451,50.14,11,false,false,INESTABLE
Ciudad_1066_optima,0.4361,1.1644,1.049,0.1427,0.5927,0.8303,0.0772,-0.0556,0.8694,85.74,4,false,false,OPTIMO
Ciudad_0952_optima,0.2363,1.1411,1.0503,0.2596,0.9707,0.8551,0.0275,0.0286,0.8766,88.48,4,false,false,OPTIMO
Ciudad_0229_colapso_o_critica,0.7303,0.4918,0.6239,0.6823,3.4362,0.2479,-0.1111,0.2884,0.3733,37.0,4,true,true,CRITICO
Ciudad_1004_optima,0.4702,1.2478,1.1597,0.1193,0.3665,0.8344,0.0505,-0.035,0.975,85.5,5,false,false,OPTIMO
Ciudad_0012_colapso_o_critica,0.8065,0.4073,0.7284,0.9671,4.5492,0.1639,-0.315,0.2792,0.2866,32.39,4,false,true,CRITICO
Ciudad_1008_optima,0.2785,1.4318,1.0798,0.2779,1.6984,0.8584,0.0265,-0.0553,0.9057,87.43,6,false,false,OPTIMO
Ciudad_0722_funcional_estable,0.4683,0.8703,1.0395,0.4769,4.5473,0.7484,0.046,0.0717,0.7755,75.2,9,false,true,FUNCIONAL
Ciudad_0803_funcional_estable,0.483,0.7953,0.9807,0.5354,4.3306,0.7623,0.044,0.0086,0.7447,72.05,8,false,false,FUNCIONAL
Ciudad_0461_saturada_o_inestable,0.6978,0.65,0.7138,0.4515,2.5565,0.5754,-0.0891,0.1106,0.5859,56.31,5,false,true,INESTABLE
Ciudad_0975_optima,0.2291,1.0667,1.2095,0.0816,1.0224,0.8824,0.1167,0.0029,0.9376,91.84,9,false,false,OPTIMO
Ciudad_0293_colapso_o_critica,0.8997,0.2978,0.4161,0.9834,9.1278,0.3361,-0.1263,0.2921,0.2777,24.74,8,false,true,CRITICO
Ciudad_0686_funcional_estable,0.4322,0.8502,0.9072,0.4093,4.4371,0.7456,-0.0454,0.0946,0.776,74.53,9,false,true,FUNCIONAL
Ciudad_1130_optima,0.2627,1.1647,0.9529,0.2986,2.3618,0.8392,0.0475,-0.0695,0.8253,86.11,8,false,false,OPTIMO
Ciudad_0036_colapso_o_critica,0.9651,0.3769,0.5762,0.9573,13.2912,0.2782,-0.1794,0.2859,0.3269,27.85,12,true,true,CRITICO
Ciudad_0443_saturada_o_inestable,0.7082,0.6544,0.6633,0.4902,5.862,0.4188,-0.1009,0.0832,0.5416,51.48,11,false,true,INESTABLE
Ciudad_0687_funcional_estable,0.5448,1.0235,0.7697,0.5435,2.2306,0.5952,0.0417,-0.0147,0.6217,68.25,4,false,false,FUNCIONAL
Ciudad_0689_funcional_estable,0.5352,0.8763,0.7848,0.3338,4.3676,0.7562,-0.0599,0.062,0.7293,72.02,12,false,false,FUNCIONAL
Ciudad_0089_colapso_o_critica,0.8421,0.6245,0.3235,0.8397,11.7999,0.4508,-0.3467,0.4245,0.2946,36.66,11,true,true,CRITICO
Ciudad_1032_optima,0.2315,1.1047,1.088,0.2584,3.548,0.8125,0.0504,0.0051,0.921,87.74,14,false,false,OPTIMO
Ciudad_0637_funcional_estable,0.435,0.8682,0.9419,0.3116,4.1552,0.5998,-0.008,0.0484,0.6906,74.16,13,false,false,FUNCIONAL
Ciudad_0778_funcional_estable,0.4978,0.8381,0.9372,0.5194,7.5584,0.6223,0.0181,0.0353,0.6804,69.4,14,false,false,FUNCIONAL
Ciudad_1049_optima,0.1933,1.2871,1.0693,0.1976,2.697,0.8842,0.021,-0.0428,0.9255,90.85,14,false,false,OPTIMO
Ciudad_0948_optima,0.3232,1.4405,1.1061,0.2292,1.4325,0.9011,0.0237,-0.024,0.9263,88.12,6,false,false,OPTIMO
Ciudad_0983_optima,0.3577,1.3205,1.1135,0.1802,0.9361,0.7933,0.115,0.0353,0.8913,86.01,4,false,false,OPTIMO
Ciudad_0934_optima,0.3755,1.0934,1.0186,0.2019,0.986,0.9574,0.0404,0.0365,0.9268,88.61,5,false,false,OPTIMO
Ciudad_0128_colapso_o_critica,0.6997,0.1978,0.7394,0.9098,4.64,0.2529,-0.3323,0.3824,0.3097,32.15,4,false,true,CRITICO
